LG1	9120	9235	115
LG1	37580	37703	123
LG1	38943	39020	77
LG1	43134	43336	202
LG1	45550	46169	619
LG1	46935	47085	150
LG1	48061	48483	422
LG1	48679	49005	326
LG1	49664	49839	175
LG1	49897	50836	939
LG1	51870	51989	119
LG1	52556	52626	70
LG1	56576	57215	639
LG1	57231	57350	119
LG1	57660	58176	516
LG1	60056	60915	859
LG1	61718	61915	197
LG1	62174	62622	448
LG1	63469	63902	433
LG1	64960	65080	120
LG1	66754	67158	404
LG1	67750	68143	393
LG1	68413	68547	134
LG1	68750	68954	204
LG1	70324	70444	120
LG1	71302	71754	452
LG1	85267	85867	600
LG1	86949	87208	259
LG1	89933	90080	147
LG1	106776	107135	359
LG1	107892	108066	174
LG1	109477	110154	677
LG1	110157	110274	117
LG1	111149	111299	150
LG1	111303	111718	415
LG1	114998	115615	617
LG1	123291	124052	761
LG1	126351	126507	156
LG1	136239	136484	245
LG1	141849	142151	302
LG1	142257	142403	146
LG1	142650	142837	187
LG1	144116	144846	730
LG1	146589	147486	897
LG1	148667	148757	90
LG1	149052	149992	940
LG1	150706	151380	674
LG1	151591	151710	119
LG1	151782	151926	144
LG1	152020	152157	137
LG1	152486	152728	242
LG1	157778	160201	2423
LG1	160674	161085	411
LG1	161139	161704	565
LG1	161776	162521	745
LG1	163285	163382	97
LG1	164910	165203	293
LG1	166609	167585	976
LG1	167727	167928	201
LG1	167982	168149	167
LG1	169085	170520	1435
LG1	173002	174855	1853
LG1	177801	178044	243
LG1	179769	179936	167
LG1	180625	180790	165
LG1	186116	187290	1174
LG1	187326	190972	3646
LG1	192432	193063	631
LG1	194035	194176	141
LG1	198286	198717	431
LG1	198769	198908	139
LG1	203824	204651	827
LG1	204913	205020	107
LG1	206268	206590	322
LG1	207321	207769	448
LG1	208025	208449	424
LG1	209538	210077	539
LG1	210335	210926	591
LG1	211717	212627	910
LG1	228965	229139	174
LG1	230285	231071	786
LG1	234194	234545	351
LG1	236800	236981	181
LG1	238389	239425	1036
LG1	240020	240230	210
LG1	252081	254518	2437
LG1	272381	273572	1191
LG1	294211	294343	132
LG1	299585	299837	252
LG1	307890	308270	380
LG1	325845	326154	309
LG1	347658	348079	421
LG1	348454	348620	166
LG1	370061	370196	135
LG1	380218	380812	594
LG1	380829	381961	1132
LG1	395094	395471	377
LG1	401634	401717	83
LG1	401871	402383	512
LG1	417339	417441	102
LG1	421217	421471	254
LG1	429042	429130	88
LG1	441534	441609	75
LG1	450932	451206	274
LG1	453435	453538	103
LG1	458700	459209	509
LG1	459211	459264	53
LG1	474747	474868	121
LG1	475444	475504	60
LG1	478047	478254	207
LG1	481789	482086	297
LG1	482135	482357	222
LG1	483868	484098	230
LG1	486149	486289	140
LG1	486293	486302	9
LG1	486443	486797	354
LG1	486801	486805	4
LG1	486960	487095	135
LG1	489407	489526	119
LG1	489576	489788	212
LG1	492451	492749	298
LG1	499431	499777	346
LG1	499985	500233	248
LG1	508978	509092	114
LG1	509097	509253	156
LG1	511683	512314	631
LG1	512342	514184	1842
LG1	515696	516259	563
LG1	516372	516391	19
LG1	517753	519507	1754
LG1	519535	519732	197
LG1	536526	536738	212
LG1	553117	553222	105
LG1	565022	565128	106
LG1	568998	569200	202
LG1	571222	571470	248
LG1	573812	574346	534
LG1	601945	602581	636
LG1	604617	604890	273
LG1	605116	605367	251
LG1	608717	609217	500
LG1	610945	611711	766
LG1	618748	619145	397
LG1	619366	619461	95
LG1	628653	629049	396
LG1	688316	688431	115
LG1	688680	689107	427
LG1	691302	692102	800
LG1	713105	713257	152
LG1	729921	729996	75
LG1	749712	749867	155
LG1	759027	759084	57
LG1	776097	776828	731
LG1	776937	777040	103
LG1	782800	783150	350
LG1	783168	783329	161
LG1	787709	787981	272
LG1	788093	788435	342
LG1	812743	812986	243
LG1	818801	819009	208
LG1	829719	830139	420
LG1	838861	838976	115
LG1	843382	843488	106
LG1	848113	848223	110
LG1	866037	866817	780
LG1	870156	870193	37
LG1	870202	870243	41
LG1	895076	896352	1276
LG1	897552	898798	1246
LG1	901687	902081	394
LG1	912517	912931	414
LG1	913745	914074	329
LG1	920963	921141	178
LG1	921969	922522	553
LG1	926406	926948	542
LG1	928232	928338	106
LG1	935998	936584	586
LG1	974237	976402	2165
LG1	982318	982732	414
LG1	982803	984631	1828
LG1	993151	993294	143
LG1	993304	993365	61
LG1	995314	995439	125
LG1	997095	997241	146
LG1	1001662	1001836	174
LG1	1003811	1004506	695
LG1	1007135	1007496	361
LG1	1013669	1014061	392
LG1	1014165	1014397	232
LG1	1017802	1018587	785
LG1	1028122	1028665	543
LG1	1030609	1030808	199
LG1	1033229	1033557	328
LG1	1042132	1042551	419
LG1	1043857	1044313	456
LG1	1045887	1046299	412
LG1	1053081	1053264	183
LG1	1053608	1053857	249
LG1	1054739	1055024	285
LG1	1055057	1055322	265
LG1	1055998	1056183	185
LG1	1057129	1057223	94
LG1	1058454	1059278	824
LG1	1060851	1062115	1264
LG1	1064094	1064403	309
LG1	1067899	1069158	1259
LG1	1069197	1070708	1511
LG1	1072264	1072843	579
LG1	1074207	1074409	202
LG1	1074548	1074977	429
LG1	1075162	1075378	216
LG1	1075431	1075566	135
LG1	1077033	1077259	226
LG1	1080152	1080469	317
LG1	1081343	1081630	287
LG1	1081717	1082220	503
LG1	1083547	1083722	175
LG1	1085269	1085691	422
LG1	1086729	1086966	237
LG1	1086997	1087340	343
LG1	1093157	1093257	100
LG1	1095353	1095809	456
LG1	1099396	1099736	340
LG1	1100146	1100772	626
LG1	1101007	1101223	216
LG1	1101412	1101762	350
LG1	1102251	1102894	643
LG1	1108749	1108866	117
LG1	1109198	1109782	584
LG1	1110351	1110834	483
LG1	1111703	1112070	367
LG1	1112418	1112662	244
LG1	1112748	1112954	206
LG1	1113818	1113997	179
LG1	1114102	1114368	266
LG1	1114780	1115596	816
LG1	1115869	1116431	562
LG1	1116551	1116702	151
LG1	1118056	1118813	757
LG1	1119848	1120839	991
LG1	1123374	1124025	651
LG1	1124183	1125421	1238
LG1	1125698	1126865	1167
LG1	1127779	1129607	1828
LG1	1135298	1135490	192
LG1	1137224	1137889	665
LG1	1138040	1140176	2136
LG1	1143246	1150758	7512
LG1	1152153	1152564	411
LG1	1153806	1154528	722
LG1	1155649	1155744	95
LG1	1157045	1157524	479
LG1	1159848	1160220	372
LG1	1161416	1161612	196
LG1	1166694	1167051	357
LG1	1168528	1169244	716
LG1	1169409	1169832	423
LG1	1170798	1171314	516
LG1	1171970	1172459	489
LG1	1174801	1175106	305
LG1	1175180	1175655	475
LG1	1176631	1176741	110
LG1	1176987	1177074	87
LG1	1177160	1177608	448
LG1	1180427	1180804	377
LG1	1182798	1182966	168
LG1	1183641	1184080	439
LG1	1184160	1184516	356
LG1	1186941	1187142	201
LG1	1189709	1191044	1335
LG1	1191232	1191387	155
LG1	1191523	1192135	612
LG1	1192750	1193169	419
LG1	1193243	1193378	135
LG1	1194460	1194611	151
LG1	1194656	1194857	201
LG1	1195889	1196519	630
LG1	1197805	1198933	1128
LG1	1199098	1199674	576
LG1	1200161	1200278	117
LG1	1201147	1201859	712
LG1	1202289	1203110	821
LG1	1204207	1204617	410
LG1	1204737	1205001	264
LG1	1206283	1206953	670
LG1	1207176	1207394	218
LG1	1208624	1208746	122
LG1	1208888	1209122	234
LG1	1210063	1210228	165
LG1	1210290	1210902	612
LG1	1211164	1211324	160
LG1	1211494	1212025	531
LG1	1212086	1212233	147
LG1	1212523	1212980	457
LG1	1213862	1213996	134
LG1	1214265	1214567	302
LG1	1214621	1215309	688
LG1	1216336	1216426	90
LG1	1216706	1217472	766
LG1	1221908	1223326	1418
LG1	1224119	1225304	1185
LG1	1226282	1226759	477
LG1	1226846	1227124	278
LG1	1228110	1228521	411
LG1	1235914	1236426	512
LG1	1240357	1240578	221
LG1	1246344	1247727	1383
LG1	1247834	1248909	1075
LG1	1249122	1249567	445
LG1	1259498	1259942	444
LG1	1262237	1262332	95
LG1	1262336	1262440	104
LG1	1262444	1263410	966
LG1	1265621	1266074	453
LG1	1271027	1271504	477
LG1	1279858	1279899	41
LG1	1288009	1288320	311
LG1	1288325	1288392	67
LG1	1293807	1293844	37
LG1	1295503	1295903	400
LG1	1304414	1304712	298
